1289;Ottersen;438;
1290;Angelsen;438;
1291;Ribe;437;
1292;Herstad;437;
1293;Østhus;436;
1294;Wilberg;436;
1295;Turøy;436;
1296;Tomren;436;
1297;Solbakk;436;
1298;Nybakk;436;
1299;Minde;436;
1300;Skogmo;435;
1301;Helleland;435;
1302;Garnes;435;
1303;Årdal;434;
1304;Tafjord;433;
1305;Amin;433;
1306;Tonning;432;
1307;Storesund;432;
1308;Lygre;432;
1309;Eklund;432;
1310;Asheim;432;
1311;Slettebø;431;
1312;Vagle;430;
1313;Sømme;430;
1314;Fjelldal;430;
1315;Sandbakken;429;
1316;Nydal;429;
1317;Myhrer;429;
1318;Hartvigsen;429;
1319;Elmi;429;
1320;Botnen;429;
1321;Holvik;428;
1322;Stornes;426;
1323;Sola;426;
1324;Lofthus;426;
1325;Kielland;426;
1326;Bunes;426;
1327;Adan;426;
1328;Vangsnes;425;
1329;Urke;425;
1330;Torjussen;425;
1331;Remøy;425;
1332;Kleveland;425;
1333;Erikstad;425;
1334;Ekeland;425;
1335;Eike;425;
1336;Skage;424;
1337;Sjåstad;424;
1338;Rødseth;424;
1339;Erland;424;
1340;Austrheim;424;
1341;Winge;423;
1342;Skogly;423;
1343;Nordeide;423;
1344;Moss;423;
1345;Hellevik;423;
1346;Eikemo;423;
1347;Bolme;423;
1348;Venås;422;
1349;Svenningsen;422;
1350;Os;422;
1351;Hammersland;422;
1352;Halseth;422;
1353;Støen;421;
1354;Kruse;421;
1355;Heide;421;
1356;Sjøli;419;
1357;Leine;419;
1358;Kryger;419;
1359;Fauskanger;419;
1360;Axelsen;419;
1361;Torvund;418;
1362;Bjerga;418;
1363;Tømmerås;417;
1364;Smeby;417;
1365;Kåsa;417;
1366;Kvalsund;417;
1367;Haugnes;417;
1368;Espe;417;
1369;Ottosen;416;
1370;Nese;416;
1371;Onarheim;415;
1372;Hausken;415;
1373;Aanes;415;
1374;Truong;414;
1375;Syrstad;414;
1376;Røvik;414;
1377;Flo;414;
1378;Warsame;413;
1379;Helgerud;413;
1380;Engeset;413;
1381;Lundgren;412;
1382;Bui;412;
1383;Varhaug;411;
1384;Landmark;411;
1385;Holsen;411;
1386;Haugom;411;
1387;Granerud;411;
1388;Busch;411;
1389;Alfredsen;411;
1390;Stein;410;
1391;Fiske;410;
1392;Vågenes;409;
1393;Trones;409;
1394;Torstensen;409;
1395;Skjerven;409;
1396;Espeseth;409;
1397;Williams;408;
1398;Skjelstad;408;
1399;Mauseth;408;
1400;Alfsen;407;
1401;Zakariassen;406;
1402;Vea;406;
1403;Strømstad;406;
1404;Molnes;406;
1405;Misje;406;
1406;Klepp;406;
1407;Isachsen;406;
1408;Indrebø;406;
1409;Engebakken;406;
1410;Lee;405;
1411;Hystad;405;
1412;Flem;405;
1413;Dang;405;
1414;Hoang;404;
1415;Rolstad;403;
1416;Gramstad;403;
1417;Stigen;402;
1418;Mæhle;402;
1419;Langhelle;402;
1420;Berdal;402;
1421;Vestbø;401;
1422;Nyvoll;401;
1423;Igland;401;
1424;Anda;401;
1425;Aasebø;401;
1426;Stordal;400;
1427;Nordmo;400;
1428;Klemetsen;400;
1429;Heyerdahl;400;
1430;Dahlstrøm;400;
1431;Brandtzæg;400;
1432;Sagstad;399;
1433;Lervåg;399;
1434;Gill;399;
1435;Røssland;398;
1436;Linde;398;
1437;Kjerstad;398;
1438;Hegg;398;
1439;Hatlestad;397;
1440;Blakstad;397;
1441;Storøy;396;
1442;Stava;396;
1443;Nyhagen;396;
1444;Lysaker;396;
1445;Hjørnevik;396;
1446;Gram;396;
1447;Sørhaug;395;
1448;Sem;395;
1449;Rinde;395;
1450;Hatlen;395;
1451;Bibi;395;
1452;Aarø;395;
1453;Tunheim;394;
1454;Røsand;394;
1455;Olsvik;394;
1456;Engstrøm;394;
1457;Ege;394;
1458;Værnes;393;
1459;Vårdal;393;
1460;Vabø;393;
1461;Stølan;393;
1462;Nordhaug;393;
1463;Myhra;393;
1464;Gustad;393;
1465;Bashir;393;
1466;Prytz;392;
1467;Michalsen;392;
1468;Kalvik;392;
1469;Bjørkhaug;392;
1470;Sønsteby;391;
1471;Molland;391;
1472;Malmo;391;
1473;Fiksdal;391;
1474;Aanestad;391;
1475;Sjøvold;390;
1476;Myking;390;
1477;Jones;390;
1478;Jespersen;390;
1479;Rognlien;389;
1480;Løyning;389;
1481;Haakonsen;389;
1482;Dimmen;389;
1483;Brown;389;
1484;Aslam;389;
1485;Skei;388;
1486;Schøyen;388;
1487;Sakshaug;388;
1488;Jessen;388;
1489;Bryhn;388;
1490;Ausland;388;
1491;Østlie;387;
1492;Viste;386;
1493;Norland;386;
1494;Nordtveit;386;
1495;Myrhaug;386;
1496;Kilen;386;
1497;Grønlund;386;
1498;Nordskog;385;
1499;Dalby;385;
1500;Yndestad;384;
1501;Lundemo;384;
1502;Kråkenes;383;
1503;Gudmestad;383;
1504;Follestad;383;
1505;Zahl;382;
1506;Sandanger;382;
1507;Rosnes;382;
1508;Nordlie;382;
1509;Husa;382;
1510;Hagelund;382;
1511;Ashraf;382;
1512;Røberg;381;
1513;Rui;381;
1514;Harestad;381;
1515;Storebø;380;
1516;Sigurdsen;380;
1517;Sandaker;380;
1518;Mehus;380;
1519;Fossli;380;
1520;Ersland;380;
1521;Bjørgen;380;
1522;Vestvik;379;
1523;Tveitan;379;
1524;Karim;379;
1525;Haile;379;
1526;Flatebø;379;
1527;Elverum;379;
1528;Bjerkestrand;379;
1529;Vigre;378;
1530;Steiro;378;
1531;Stange;378;
1532;Samdal;378;
1533;Magnusson;378;
1534;Goa;378;
1535;Torbjørnsen;377;
1536;Reinholdtsen;377;
1537;Pollestad;377;
1538;Nysæter;377;
1539;Norberg;377;
1540;Madland;377;
1541;Holum;377;
1542;Enersen;377;
1543;Ulseth;376;
1544;Sølvberg;376;
1545;Rud;376;
1546;Rognerud;376;
1547;Hennum;376;
1548;Engedal;376;
1549;Bue;376;
1550;Tangstad;375;
1551;Sjo;375;
1552;Mykland;375;
1553;Ditlefsen;375;
1554;Kalstad;374;
1555;Sletta;373;
1556;Risvik;373;
1557;Daae;373;
1558;Brunstad;373;
1559;Aulie;373;
1560;Sørnes;372;
1561;Silseth;372;
1562;Myre;372;
1563;Kvernmo;372;
1564;Mellingen;371;
1565;Grøtte;371;
1566;Borch;371;
1567;Velde;370;
1568;Sødal;370;
1569;Skogland;370;
1570;Løkås;370;
1571;Landsem;370;
1572;Hofseth;370;
1573;Dyb;370;
1574;Bjerk;370;
1575;Nævdal;369;
1576;Marøy;369;
1577;Kloster;369;
1578;Hartmann;369;
1579;Arnøy;369;
1580;Saga;368;
1581;Lysø;368;
1582;Koch;368;
1583;Karlsrud;368;
1584;Halstensen;368;
1585;Anwar;368;
1586;Adam;368;
1587;Utheim;367;
1588;Knapstad;367;
1589;Bjørseth;367;
1590;Birkenes;367;
1591;Winsnes;366;
1592;Tjøstheim;366;
1593;Thomas;366;
1594;Skogseth;366;
1595;Høgseth;366;
1596;Dirdal;366;
1597;Strømberg;365;
1598;Kvaal;365;
1599;Slåen;364;
1600;Kronstad;364;
1601;Jønsson;364;
1602;Juvik;364;
1603;Elde;364;
1604;Sommerstad;363;
1605;Mellem;363;
1606;Marken;363;
1607;Hægeland;363;
1608;Havn;363;
1609;Bøhler;363;
1610;Mohn;362;
1611;Krane;362;
1612;Ims;362;
1613;Do;362;
1614;Bævre;362;
1615;Vassbotn;361;
1616;Soleng;361;
1617;Ramsvik;361;
1618;Liu;361;
1619;Flatland;361;
1620;Eknes;361;
1621;Tomter;360;
1622;Sandum;360;
1623;Ranheim;360;
1624;Olavesen;360;
1625;Lura;360;
1626;Fiskerstrand;360;
1627;Arneberg;360;
1628;Åsland;359;
1629;Rugland;359;
1630;Paulsrud;359;
1631;Muri;359;
1632;Mittet;359;
1633;Lassen;359;
1634;Kvalvåg;359;
1635;Jordet;359;
1636;Heia;359;
1637;Aaberg;359;
1638;Oma;358;
1639;Myrstad;358;
1640;Hammervold;358;
1641;Hagenes;358;
1642;Engevik;358;
1643;Bjørnevik;358;
1644;Seglem;357;
1645;Haarr;357;
1646;Fischer;357;
1647;Claussen;357;
1648;Østberg;356;
1649;Wallin;356;
1650;Tallaksen;356;
1651;Østvik;355;
1652;Westrum;355;
1653;Walderhaug;355;
1654;Svingen;355;
1655;Salamonsen;355;
1656;Hall;355;
1657;Formo;355;
1658;Flø;355;
1659;Asphaug;355;
1660;Tveita;354;
1661;Thøgersen;354;
1662;Reppe;354;
1663;Rein;354;
1664;Haugsdal;354;
1665;Skorstad;353;
1666;Refvik;353;
1667;Moldestad;353;
1668;Lossius;353;
1669;Høgset;353;
1670;Garvik;353;
1671;Friberg;353;
1672;Thorsrud;352;
1673;Sandø;352;
1674;Lium;352;
1675;Kallestad;352;
1676;Heggheim;352;
1677;Frigstad;352;
1678;Ferkingstad;352;
1679;Digernes;352;
1680;Vika;351;
1681;Strømnes;351;
1682;Nesbø;351;
1683;Kvande;351;
1684;Killi;351;
1685;Engdal;351;
1686;Chaudhry;351;
1687;Svela;350;
1688;Stray;350;
1689;Kyllingstad;350;
1690;Jentoft;350;
1691;Sirevåg;349;
1692;Leithe;349;
1693;Klokk;349;
1694;Haugvaldstad;349;
1695;Vigdal;348;
1696;Veum;348;
1697;Trøan;348;
1698;Klæboe;348;
1699;Høiseth;348;
1700;Halse;348;
1701;Risdal;347;
1702;Reppen;347;
1703;Klaussen;347;
1704;Hebnes;347;
1705;Grønstad;347;
1706;Berggren;347;
1707;Vie;346;
1708;Sverdrup;346;
1709;Lende;346;
1710;Hegstad;346;
1711;Øvretveit;345;
1712;Slinning;345;
1713;Rokstad;345;
1714;Raja;345;
1715;Magnus;345;
1716;Kårstad;345;
1717;Woll;344;
1718;Berstad;344;
1719;Austbø;344;
1720;Aakvik;344;
1721;Lilleng;343;
1722;Aker;343;
1723;Ådland;342;
1724;Tømte;342;
1725;Skjetne;342;
1726;Grøtting;342;
1727;Dyrstad;342;
1728;Anthonsen;342;
1729;Alfheim;342;
1730;Aagaard;342;
1731;With;341;
1732;Torheim;341;
1733;Teien;341;
1734;Sævareid;341;
1735;Folgerø;341;
1736;Bergman;341;
1737;Ramsland;340;
1738;Mannes;340;
1739;Mahamud;340;
1740;Langåker;340;
1741;Kolltveit;340;
1742;Klette;340;
1743;Heien;340;
1744;Wærnes;339;
1745;Forseth;339;
1746;Eckhoff;339;
1747;Ebbesen;339;
1748;Arnestad;339;
1749;Aden;339;
1750;Aamot;339;
1751;Haddeland;338;
1752;Frøyen;338;
1753;Flaa;338;
1754;Espenes;338;
1755;Betten;338;
1756;Aarskog;338;
1757;Svardal;337;
1758;Nystrøm;337;
1759;Hildre;337;
1760;Guddal;337;
1761;Sperre;336;
1762;Langøy;336;
1763;Hindenes;336;
1764;Helberg;336;
1765;Furre;336;
1766;Bakk;336;
1767;Wien;335;
1768;Vike;335;
1769;Svindland;335;
1770;Støylen;335;
1771;Augestad;335;
1772;Walstad;334;
1773;Skjærvik;334;
1774;Knoph;334;
1775;Bjørkedal;334;
1776;Bergem;334;
1777;Barth;334;
1778;Angeltveit;334;
1779;Røyset;333;
1780;Molstad;333;
1781;Kolstø;333;
1782;Folkvord;333;
1783;Bøyum;333;
1784;Bjørlo;333;
1785;Anfinsen;333;
1786;Utsi;332;
1787;Langø;332;
1788;Langli;332;
1789;Hoffmann;332;
1790;Glesnes;332;
1791;Finseth;332;
1792;Tornes;331;
1793;Storm;331;
1794;Reed;331;
1795;Kvilhaug;331;
1796;Karimi;331;
1797;Hanstad;331;
1798;Grønseth;331;
1799;Buvik;331;
1800;Bjerkeli;331;
1801;Vatn;330;
1802;Roth;330;
1803;Otterstad;330;
1804;Kongshaug;330;
1805;Eggum;330;
1806;Brøndbo;330;
1807;Astrup;330;
1808;Aaland;330;
1809;Østmo;329;
1810;Tjemsland;329;
1811;Støa;329;
1812;Sture;329;
1813;Schjetne;329;
1814;Misund;329;
1815;Lam;329;
1816;Høyer;329;
1817;Hellebust;329;
1818;Forbord;329;
1819;Dyrdal;329;
1820;Tande;328;
1821;Soldal;328;
1822;Olden;328;
1823;Mogstad;328;
1824;Liseth;328;
1825;Istad;328;
1826;Grønnevik;328;
1827;Gjendem;328;
1828;Fiskvik;328;
1829;Dalene;328;
1830;Tøllefsen;327;
1831;Sigvartsen;327;
1832;Sangolt;327;
1833;Nyrud;327;
1834;Nymark;327;
1835;Malm;327;
1836;Løvland;327;
1837;Hatland;327;
1838;Fjermestad;327;
1839;Drage;327;
1840;Børseth;327;
1841;Saur;326;
1842;Nybråten;326;
1843;Graff;326;
1844;Furunes;326;
1845;Engeseth;326;
1846;Bjørndalen;326;
1847;Torbergsen;325;
1848;Sheikh;325;
1849;Ryland;325;
1850;Langlo;325;
1851;Kolsrud;325;
1852;Eikås;325;
1853;Bjørkås;325;
1854;Baltzersen;325;
1855;Oen;324;
1856;Nornes;324;
1857;Løver;324;
1858;Lillestøl;324;
1859;Haukaas;324;
1860;Ekrem;324;
1861;Velle;323;
1862;Stavik;323;
1863;Opland;323;
1864;Høines;323;
1865;Hval;323;
1866;Hoddevik;323;
1867;Hesjedal;323;
1868;Forsmo;323;
1869;Bostad;323;
1870;Bjørn;323;
1871;Almli;323;
1872;Kile;322;
1873;Hamnes;322;
1874;Dyngeland;322;
1875;Bækken;322;
1876;Bjerkelund;322;
1877;Afzal;322;
1878;Voldsund;321;
1879;Torset;321;
1880;Thommesen;321;
1881;Sørhus;321;
1882;Nøkleby;321;
1883;Nur;321;
1884;Møgster;321;
1885;Engum;321;
1886;Tvete;320;
1887;Saltnes;320;
1888;Hille;320;
1889;Thompson;319;
1890;Stendal;319;
1891;Selmer;319;
1892;Moldskred;319;
1893;Lilleby;319;
1894;Kjellevold;319;
1895;Kiil;319;
1896;Jevne;319;
1897;Grongstad;319;
1898;Kinn;318;
1899;Habbestad;318;
1900;Brønstad;318;
1901;Bragstad;318;
1902;Wennberg;317;
1903;Vedal;317;
1904;Sagmo;317;
1905;Monstad;317;
1906;Mellum;317;
1907;Martin;317;
1908;Gjessing;317;
1909;Gjelstad;317;
1910;Ekerhovd;317;
1911;Egeli;317;
1912;Blomberg;317;
1913;Østerås;316;
1914;Schou;316;
1915;Saeed;316;
1916;Roos;316;
1917;Rahimi;316;
1918;Melheim;316;
1919;Hotvedt;316;
1920;Holmefjord;316;
1921;Hessen;316;
1922;Bergset;316;
1923;Aksdal;316;
1924;Vistnes;315;
1925;Singstad;315;
1926;Røine;315;
1927;Ravn;315;
1928;Prestegård;315;
1929;Omholt;315;
1930;Nodland;315;
1931;Midtgård;315;
1932;Langvik;315;
1933;Kavli;315;
1934;Frydenberg;315;
1935;Duong;315;
1936;Boye;315;
1937;Aarsland;315;
1938;Skullerud;314;
1939;Shala;314;
1940;Naustdal;314;
1941;Moum;314;
1942;Lyssand;314;
1943;Feragen;314;
1944;Ødegården;313;
1945;Vogt;313;
1946;Valvik;313;
1947;Skjørestad;313;
1948;Nysveen;313;
1949;Mostad;313;
1950;Lindhjem;313;
1951;Hurlen;313;
1952;Hjelvik;313;
1953;Heggøy;313;
1954;Gilberg;313;
1955;Øglænd;312;
1956;Lydersen;312;
1957;Hveding;312;
1958;Elvebakk;312;
1959;Bjørheim;312;
1960;Ulven;311;
1961;Minge;311;
1962;Lyngvær;311;
1963;Horvei;311;
1964;Tønder;310;
1965;Rosenvinge;310;
1966;Lyse;310;
1967;Laugen;310;
1968;Kalleberg;310;
1969;Fylkesnes;310;
1970;Dehli;310;
1971;Askim;310;
1972;Søfteland;309;
1973;Sirnes;309;
1974;Rødsjø;309;
1975;Ryan;309;
1976;Raastad;309;
1977;Kvernberg;309;
1978;Dagestad;309;
1979;Braseth;309;
1980;Bhatti;309;
1981;Stavrum;308;
1982;Refsdal;308;
1983;Palm;308;
1984;Leistad;308;
1985;Langmo;308;
1986;Huus;308;
1987;Fiskum;308;
1988;Fagernes;308;
1989;Aunan;308;
1990;Aaslund;308;
1991;Stensvold;307;
1992;Stav;307;
1993;Soma;307;
1994;Rønnestad;307;
1995;Haarberg;307;
1996;Forland;307;
1997;Espelid;307;
1998;Brynjulfsen;307;
1999;Baumann;307;
2000;Østerbø;306;
2001;Mentzoni;306;
2002;Kolås;306;
2003;Haraldstad;306;
2004;Gunnerud;306;
2005;Fjellanger;306;
2006;Brunes;306;
2007;Broen;306;
2008;Alvheim;306;
2009;Aarrestad;306;
2010;Vallestad;305;
2011;Skjæret;305;
2012;Skjong;305;
2013;Liknes;305;
2014;Kihle;305;
2015;Kaldestad;305;
2016;Haraldseid;305;
2017;Grøstad;305;
2018;Grønningsæter;305;
2019;Greve;305;
2020;Breen;305;
2021;Bratsberg;305;
2022;Bakkerud;305;
2023;Aspenes;305;
2024;Wangberg;304;
2025;Trønnes;304;
2026;Skarbø;304;
2027;Leonhardsen;304;
2028;Wroldsen;303;
2029;Ustad;303;
2030;Svendsrud;303;
2031;Skauen;303;
2032;Saue;303;
2033;Sandve;303;
2034;Reksten;303;
2035;Fossan;303;
2036;Flatås;303;
2037;Bruvoll;303;
2038;Bjørnå;303;
2039;Birkedal;303;
2040;Bakker;303;
2041;Aspaas;303;
2042;Akram;303;
2043;Øwre;302;
2044;Log;302;
2045;Kraft;302;
2046;Johanson;302;
2047;Farestveit;302;
2048;Austnes;302;
2049;Svensli;301;
2050;Sandbæk;301;
2051;Rognmo;301;
2052;Nordanger;301;
2053;Molund;301;
2054;Brattli;301;
2055;Utvik;300;
2056;Skotnes;300;
2057;Sekse;300;
2058;Høivik;300;
2059;Fjellvang;300;
2060;Drønen;300;
2061;Skistad;299;
2062;Røsvik;299;
2063;Hosseini;299;
2064;Årvik;298;
2065;Weiseth;298;
2066;Tidemann;298;
2067;Sletner;298;
2068;Seierstad;298;
2069;Rognli;298;
2070;Ringvold;298;
2071;Ring;298;
2072;Plassen;298;
2073;Munkvold;298;
2074;Malvik;298;
2075;Lillegård;298;
2076;Klingenberg;298;
2077;Ihle;298;
2078;Hemmingsen;298;
2079;Heltne;298;
2080;Drabløs;298;
2081;Blystad;298;
2082;Algrøy;298;
2083;Tonheim;297;
2084;Sporsheim;297;
2085;Lærum;297;
2086;Leikanger;297;
2087;Fossland;297;
2088;Askvik;297;
2089;Øvergaard;296;
2090;Wiborg;296;
2091;Tveite;296;
2092;Sogn;296;
2093;Overå;296;
2094;Milde;296;
2095;Konradsen;296;
2096;Hestvik;296;
2097;Frøseth;296;
2098;Fjærli;296;
2099;Dybdal;296;
2100;Bryne;296;
2101;Bjønnes;296;
2102;Berre;296;
2103;Worren;295;
2104;Vollen;295;
2105;Sæterdal;295;
2106;Sundli;295;
2107;Storås;295;
2108;Sandbakk;295;
2109;Nysæther;295;
2110;Kumar;295;
2111;Honningsvåg;295;
2112;Buljo;295;
2113;Øverbø;294;
2114;Welde;294;
2115;Synnes;294;
2116;Ose;294;
2117;Mikkelborg;294;
2118;Leikvoll;294;
2119;Thunes;293;
2120;Lauvås;293;
2121;Fardal;293;
2122;Bjerkås;293;
2123;Ulvund;292;
2124;Sakariassen;292;
2125;Kringstad;292;
2126;Horten;292;
2127;Hjelseth;292;
2128;Helstad;292;
2129;Hallan;292;
2130;Due;292;
2131;Byrkjeland;292;
2132;Tøndel;291;
2133;Stjern;291;
2134;Stadheim;291;
2135;Serigstad;291;
2136;Risberg;291;
2137;Nerdal;291;
2138;Kvalnes;291;
2139;Halleraker;291;
2140;Grue;291;
2141;Furseth;291;
2142;Østgaard;290;
2143;Westlie;290;
2144;Visnes;290;
2145;Thorud;290;
2146;Sundnes;290;
2147;Noor;290;
2148;Kolbjørnsen;290;
2149;Hveem;290;
2150;Fallet;290;
2151;Thygesen;289;
2152;Nybakken;289;
2153;Nordsveen;289;
2154;Nesvik;289;
2155;Lone;289;
2156;Kanestrøm;289;
2157;Hatlem;289;
2158;Engvik;289;
2159;Dalhaug;289;
2160;Bu;289;
2161;Abdulle;289;
2162;Rana;288;
2163;Hidle;288;
2164;Hay;288;
2165;Dvergsdal;288;
2166;Bremseth;288;
2167;Ytreland;287;
2168;Winje;287;
2169;Valberg;287;
2170;Solvoll;287;
2171;Skoge;287;
2172;Skinstad;287;
2173;Sandtorv;287;
2174;Røise;287;
2175;Nysted;287;
2176;Lyngmo;287;
2177;Lilletvedt;287;
2178;Heggernes;287;
2179;Børstad;287;
2180;Bjune;287;
2181;Bendixen;287;
2182;Stenerud;286;
2183;Løvlien;286;
2184;Kausar;286;
2185;Fuglerud;286;
2186;Framnes;286;
2187;Fleischer;286;
2188;Fjellestad;286;
2189;Dagsland;286;
2190;Silden;285;
2191;Saastad;285;
2192;Robstad;285;
2193;Rekstad;285;
2194;Nyquist;285;
2195;Holmvik;285;
2196;Hagland;285;
2197;Grotle;285;
2198;Bjerkli;285;
2199;Skråmestø;284;
2200;Naas;284;
2201;Lillejord;284;
2202;Knarvik;284;
2203;Helgheim;284;
2204;Dahir;284;
2205;Hegdal;283;
2206;Grøneng;283;
2207;Gausdal;283;
2208;Bilstad;283;
2209;Aarum;283;
2210;Vedøy;282;
2211;Vatle;282;
2212;Tetlie;282;
2213;Svanes;282;
2214;Roksvåg;282;
2215;Grav;282;
2216;Granly;282;
2217;Eidsvik;282;
2218;Brodahl;282;
2219;Breistein;282;
2220;Bredal;282;
2221;Backe;282;
2222;Wulff;281;
2223;Trengereid;281;
2224;Otnes;281;
2225;Meier;281;
2226;Khalid;281;
2227;Høye;281;
2228;Gåsland;281;
2229;Grønbech;281;
2230;Frøiland;281;
2231;Engeland;281;
2232;Bjørgo;281;
2233;Styve;280;
2234;Selvåg;280;
2235;Rånes;280;
2236;Runde;280;
2237;Ringnes;280;
2238;Nordlien;280;
2239;Molvær;280;
2240;Meek;280;
2241;Ludviksen;280;
2242;Liabø;280;
2243;Jøssang;280;
2244;Haveland;280;
2245;Halden;280;
2246;Ekroll;280;
2247;Ekre;280;
2248;Trydal;279;
2249;Søiland;279;
2250;Sæternes;279;
2251;Sleire;279;
2252;Skadberg;279;
2253;Sander;279;
2254;Rishaug;279;
2255;Mong;279;
2256;Leira;279;
2257;Korsvold;279;
2258;Husevåg;279;
2259;Fosshaug;279;
2260;Falk;279;
2261;Evenstad;279;
2262;Borgan;279;
2263;Willassen;278;
2264;Ringheim;278;
2265;Molde;278;
2266;Lysgård;278;
2267;Lieng;278;
2268;Helleren;278;
2269;Haugum;278;
2270;Grønn;278;
2271;Fanebust;278;
2272;Asp;278;
2273;Årseth;277;
2274;Årnes;277;
2275;Vedå;277;
2276;Taranger;277;
2277;Sparby;277;
2278;Sandsmark;277;
2279;Norli;277;
2280;Meisingset;277;
2281;Kirknes;277;
2282;Fonn;277;
2283;Vikøren;276;
2284;Stålesen;276;
2285;Sandersen;276;
2286;Rønne;276;
2287;Nistad;276;
2288;Kirkerud;276;
2289;Hatlevik;276;
2290;Harnes;276;
2291;Groth;276;
2292;Fidje;276;
2293;Fagermo;276;
2294;Ulleberg;275;
2295;Sæterbø;275;
2296;Skaugen;275;
2297;Rømo;275;
2298;Nevland;275;
2299;Moholt;275;
2300;Kidane;275;
2301;Helgestad;275;
2302;Figenschou;275;
2303;Brunvoll;275;
2304;Bauer;275;
2305;Aagesen;275;
2306;Øyan;274;
2307;Trulsen;274;
2308;Tjessem;274;
2309;Søgård;274;
2310;Søgaard;274;
2311;Sætran;274;
2312;Stormoen;274;
2313;Røysland;274;
2314;Repstad;274;
2315;Moseng;274;
2316;Lilleås;274;
2317;Kasin;274;
2318;Hilstad;274;
2319;Hashi;274;
2320;Aaby;274;
2321;Sørland;273;
2322;Rognes;273;
2323;Negård;273;
2324;Muren;273;
2325;Becker;273;
2326;Vorland;272;
2327;Valseth;272;
2328;Slette;272;
2329;Sjøgren;272;
2330;Sagbakken;272;
2331;Rafoss;272;
2332;Natland;272;
2333;Lundal;272;
2334;Kongsvik;272;
2335;Joakimsen;272;
2336;Hoseth;272;
2337;Haver;272;
2338;Haugsvær;272;
2339;Halleland;272;
2340;Grindhaug;272;
2341;Endal;272;
2342;Eidet;272;
2343;Bergo;272;
2344;Bell;272;
2345;Amiri;272;
2346;Øvereng;271;
2347;Røst;271;
2348;Nerhus;271;
2349;Moksnes;271;
2350;Melsom;271;
2351;Leren;271;
2352;Hølland;271;
2353;Devold;271;
2354;Brobakken;271;
2355;Borchgrevink;271;
2356;Bergquist;271;
2357;Smørdal;270;
2358;Skåre;270;
2359;Safi;270;
2360;Lindal;270;
2361;Landrø;270;
2362;Koppang;270;
2363;Kløvstad;270;
2364;Gjerdrum;270;
2365;Fløtre;270;
2366;Flønes;270;
2367;Fiskå;270;
2368;Fagervik;270;
2369;Dyrseth;270;
2370;Bjorøy;270;
2371;Yildiz;269;
2372;Wiken;269;
2373;Seljeseth;269;
2374;Ramsdal;269;
2375;Natvik;269;
2376;Kydland;269;
2377;Kjeldsberg;269;
2378;Kirkhus;269;
2379;Gjersøe;269;
2380;Fossmo;269;
2381;Finnerud;269;
2382;Dyrøy;269;
2383;Aglen;269;
2384;Skovly;268;
2385;Ommedal;268;
2386;Narum;268;
2387;Lomeland;268;
2388;Lekven;268;
2389;Halvorsrud;268;
2390;Balstad;268;
2391;Tysnes;267;
2392;Sandvoll;267;
2393;Ryeng;267;
2394;Mahmoud;267;
2395;Lindholm;267;
2396;Idsøe;267;
2397;Høgberg;267;
2398;Heggedal;267;
2399;Habberstad;267;
2400;Giæver;267;
2401;Fretheim;267;
2402;Drivenes;267;
2403;Bruheim;267;
2404;Bastiansen;267;
2405;Aurdal;267;
2406;Stokland;266;
2407;Norman;266;
2408;Neteland;266;
2409;Natvig;266;
2410;Karlson;266;
2411;Furset;266;
2412;Anti;266;
2413;Villanger;265;
2414;Tronrud;265;
2415;Tesfay;265;
2416;Strandheim;265;
2417;Stenvik;265;
2418;Staff;265;
2419;Neverdal;265;
2420;Lindquist;265;
2421;Kvamsdal;265;
2422;Kvalø;265;
2423;Idsø;265;
2424;Aasberg;265;
2425;Øvrelid;264;
2426;Vestly;264;
2427;Sundseth;264;
2428;Solstrand;264;
2429;Sjøen;264;
2430;Salberg;264;
2431;Rovik;264;
2432;Nerheim;264;
2433;Linge;264;
2434;Lindvik;264;
2435;Kowalczyk;264;
2436;Hepsø;264;
2437;Gjestvang;264;
2438;Gjengedal;264;
2439;Carlson;264;
2440;Vestrheim;263;
2441;Torland;263;
2442;Rystad;263;
2443;Rist;263;
2444;Riiser;263;
2445;Nordland;263;
2446;Maurstad;263;
2447;Kverneland;263;
2448;Høgli;263;
2449;Holta;263;
2450;Helset;263;
2451;Guttorm;263;
2452;Ekelund;263;
2453;Yttervik;262;
2454;Wiklund;262;
2455;Taksdal;262;
2456;Sørmo;262;
2457;Skansen;262;
2458;Sinnes;262;
2459;Nordgaard;262;
2460;Nordang;262;
2461;Mirza;262;
2462;Martens;262;
2463;Mandal;262;
2464;Kjelsrud;262;
2465;Hjelde;262;
2466;Hella;262;
2467;Hartviksen;262;
2468;Gunnes;262;
2469;Elden;262;
2470;Aanerud;262;
2471;Vist;261;
2472;Vevle;261;
2473;Tekle;261;
2474;Storheim;261;
2475;Sikveland;261;
2476;Salih;261;
2477;Røkenes;261;
2478;Melum;261;
2479;Løvlie;261;
2480;Lehne;261;
2481;Langfeldt;261;
2482;Hildrum;261;
2483;Frøystad;261;
2484;Skramstad;260;
2485;Melgård;260;
2486;Langaas;260;
2487;Kjærvik;260;
2488;Hegre;260;
2489;Gjelsten;260;
2490;Ernstsen;260;
2491;Bartnes;260;
2492;Wikstrøm;259;
2493;Tjøsvoll;259;
2494;Miller;259;
2495;Klev;259;
2496;Indergård;259;
2497;Hordvik;259;
2498;Gjønnes;259;
2499;Følstad;259;
2500;Aukland;259;
2501;Westberg;258;
2502;Takle;258;
2503;Stavland;258;
